"C-CodigoCliente";"C-TipoCliente";"C-Sucursal";"A-Equipo";"A-Sector";"PC-CostoAccesorios";"PC-CostoAlquiler";"PC-CostoCCC";"PC-CostoReactivos";"PC-CostoServicioTecnico";"PC-CostoTotal";"PC-TotalDeterminaciones";"PC-ImporteAccesorios";"PC-ImporteAlquiler";"PC-ImporteCCC";"PC-ImporteReactivos";"PC-ImporteServicioTecnico";"PC-UtilidadAccesorios";"PC-UtilidadAlquiler";"PC-UtilidadCCC";"PC-UtilidadReactivos";"PC-UtilidadServicioTecnico";"PC-UtilidadPropuesta";"PC-Ganado"
"2943";"Publico";"5";"343";"Hematología";"706533,9997650001";"2873000,04";"3232886,2764";"155702,6064";"1005549,96";"8406410,12";"21000";"706534";"1436500,02";"5495906,68";"264694,44";"502774,98";"1";"0,5";"1,7";"1,7";"0,5";"1,4688790843813841";"1"
"1233";"Publico";"5";"275";"Endocrinología";"667760,000006";"1767999,96";"236235,4632";"1449850,4955";"618800,04";"5920906,13";"4500";"667760";"1767999,96";"401600,28";"2464745,85";"618800,04";"1";"1";"1,7";"1,7";"1";"1,5999999986488556";"1"
"1588";"Publico";"5";"235";"Hemostasia";"0";"503880";"1332268,08";"3214977,26";"176358";"5909570,14";"20973";"0";"503880";"1532108,29";"3697223,85";"176358";"1";"1";"1,15";"1,15";"1";"1,6224679572093017";"1"
"3920";"Publico";"5";"341";"POC/Urgencia";"0";"39862,88";"228,33";"41817,6";"13952";"102167,7";"80";"0";"39862,88";"262,58";"48090,24";"13952";"1";"1";"1,15";"1,15";"1";"1,615680885446183";"1"
"4298";"Publico";"5";"331";"POC/Gases";"0";"42588,54";"39784,1466";"132966,9";"14905,99";"256158,23";"200";"0";"42588,54";"45751,77";"152911,93";"14905,99";"1";"1";"1,15";"1,15";"1";"1,4522820523861364";"1"
"1136";"Publico";"5";"273";"Hemostasia";"0";"574093,54";"620404,4615999999";"342766,38";"200932,74";"1882672,75";"11520";"0";"574093,54";"713465,13";"394181,34";"200932,74";"1";"1";"1,15";"1,15";"1";"2,875735456414292";"1"
"1136";"Publico";"5";"287";"Quimica Clinica";"0";"1497379,14";"902108,7845000001";"122929,466";"524082,7";"3200255,83";"3223";"0";"1497379,14";"1037425,1";"141368,89";"524082,7";"1";"1";"1,15";"1,15";"1";"1,066203281071487";"1"
"1136";"Publico";"5";"215";"Química Clínica";"0";"1360851,04";"977527,3948000001";"842959,1929000001";"195977,86";"3650388,47";"60050";"0";"1360851,04";"1124156,5";"969403,07";"195977,86";"1";"1";"1,15";"1,15";"1";"1,1366132766686061";"1"
"1136";"Publico";"5";"201";"Inmunología";"0";"1584349,96";"183033,675";"1330445,1908000002";"554522,48";"3879373,13";"5184";"0";"1584349,96";"210488,72";"1530011,97";"554522,48";"1";"1";"1,15";"1,15";"1";"0,9823746961922171";"1"
"1136";"Publico";"5";"269";"Inmunología";"0";"724005,2";"626558,3401";"1719114,0581999992";"253401,84";"3674930,3";"9050";"0";"724005,2";"720542,09";"1976981,17";"253401,84";"1";"1";"1,15";"1,15";"1";"1,061127466615266";"1"
"1136";"Publico";"5";"331";"POC/Gases";"0";"85177,08";"201835,9255";"217760,3725";"29811,98";"597524,81";"2600";"0";"85177,08";"232111,32";"250424,43";"29811,98";"1";"1";"1,15";"1,15";"1";"5,139386538428436";"1"
"1136";"Publico";"5";"347";"Gases";"0";"513001";"29478,794400000002";"0";"179550,36";"1992128,04";"2000";"0";"1778677,07";"33900,61";"0";"179550,36";"1";"3,4672";"1,15";"1,15";"1";"2,39828409824501";"1"
"1554";"Publico";"5";"234";"Hemostasia";"0";"372053,5";"214364,7979";"78796,41";"130218,72";"839407,61";"3600";"0";"372053,5";"246519,52";"90615,87";"130218,72";"1";"1";"1,15";"1,15";"1";"1,8494590488642342";"1"
"1554";"Publico";"5";"269";"Inmunología";"0";"459672,31999999995";"228545,97370000003";"658479,2170000002";"160885,34";"1640636,63";"3677";"0";"459672,32";"262827,87";"757251,1";"160885,34";"1";"1";"1,15";"1,15";"1";"1,5166618582690063";"1"
"1554";"Publico";"5";"248";"Gases en Sangre";"0";"161177,08000000002";"1024198,813";"149587,76249999998";"56411,98";"1567443,61";"225";"0";"161177,08";"1177828,63";"172025,92";"56411,98";"1";"1";"1,15";"1,15";"1";"1,2896438424346253";"1"
"1554";"Publico";"5";"397";"Iones";"0";"41879,74";"80924,437";"90766,1535";"14657,92";"253981,84";"1350";"0";"41879,74";"93063,11";"104381,07";"14657,92";"1";"1";"1,15";"1,15";"1";"3,284573416745071";"1"
"1554";"Publico";"5";"343";"Hematología";"0";"694193,22";"215225,0474";"90015,56629999999";"242967,62";"1288187,56";"9000";"0";"694193,22";"247508,81";"103517,91";"242967,62";"1";"1";"1,15";"1,15";"1";"3,26938305474709";"1"
"1554";"Publico";"5";"287";"Quimica Clinica";"0";"2270158,3";"622034,3921";"353145,0340000001";"657455,4";"4049070,03";"22014";"0";"2270158,3";"715339,55";"406116,78";"657455,4";"1";"1";"1,15";"1,15";"1";"0,9613802604446434";"1"
"3721";"Publico";"5";"296";"Quimica Clinica";"0";"662649,74";"502077,27833449986";"413915,68679999997";"132627,4";"1848669,05";"32868";"0";"662649,74";"577388,87";"476003,04";"132627,4";"1";"1";"1,15";"1,15";"1";"2,007818933302313";"1"
"3721";"Publico";"5";"331";"POC/Gases";"0";"125039,95999999999";"70376,262";"466466,132";"43763,98";"786172,69";"4500";"0";"125039,96";"80932,7";"536436,05";"43763,98";"1";"1";"1,15";"1,15";"1";"1,0629531534604695";"1"
"3721";"Publico";"5";"295";"Coagulación";"0";"88584,16";"100866,81";"59665,1";"31004,46";"304200,31";"2100";"0";"88584,16";"115996,83";"68614,86";"31004,46";"1";"1";"1,15";"1,15";"1";"3,1330334936213577";"1"
"3721";"Publico";"5";"245";"Hematología";"0";"374779,16000000003";"222967,61960000003";"21963,7143";"131172,7";"787622,89";"7500";"0";"374779,16";"256412,76";"25258,27";"131172,7";"1";"1";"1,15";"1,15";"1";"1,2439402059531306";"1"
"1159";"Publico";"5";"242";"Hemostasia";"1264999,998482";"4399226,04";"4911344,0200000005";"6440548,638699999";"1539729,06";"22529010,19";"45084";"1265000";"4399226,04";"6630314,43";"8694740,66";"1539729,06";"1";"1";"1,35";"1,35";"1";"1,699999998979094";"1"
"1219";"Publico";"5";"341";"POC/Urgencia";"0";"239177,28";"2169,11";"782691,65";"83712";"1657152,57";"1100";"0";"239177,28";"3687,49";"1330575,8";"83712";"1";"1";"1,7";"1,7";"1";"1,8999999981896656";"0"
"4851";"Publico";"5";"407";"Quimica Clinica";"0";"212942,7";"233258,37920000002";"161345,05419999998";"74529,94";"741266,59";"14423";"0";"212942,7";"268247,14";"185546,81";"74529,94";"1";"1";"1,15";"1,15";"1";"1,5902885492249152";"1"
"4364";"Publico";"5";"245";"Hematología";"834510,1700165999";"1405421,88";"878967,3288";"0";"491897,64";"4226074,15";"25000";"834510,17";"1405421,88";"1494244,46";"0";"491897,64";"1";"1";"1,7";"1,7";"1";"1,3999999881686882";"1"
"3716";"Publico";"5";"336";"Endocrinología";"0";"868806,24";"269647,0722";"1747698,8683";"304082,16";"3896305,41";"4500";"0";"868806,24";"364023,54";"2359393,47";"304082,16";"1";"1";"1,35";"1,35";"1";"1,8086877845646088";"1"
"3751";"Publico";"5";"245";"Hematología";"0";"1405421,88";"874343,7";"0";"491897,64";"2172740,94";"24000";"0";"702710,94";"1224081,18";"0";"245948,82";"1";"0,5";"1,4";"1,4";"0,5";"1,4";"1"
"4075";"Publico";"5";"343";"Hematología";"677742,500006";"3321906,24";"5292398,599400001";"16363,991599999998";"1162667,16";"12526259,18";"51000";"677742,5";"1660953,12";"8997077,62";"27818,78";"1162667,16";"1";"0,5";"1,7";"1,7";"1";"1,5267926142336135";"0"
"4851";"Publico";"5";"407";"Quimica Clinica";"0";"106471,35";"165065,19919999997";"76182,19289999998";"37264,97";"421170,82";"1200";"0";"106471,35";"189824,98";"87609,52";"37264,97";"1";"1";"1,15";"1,15";"1";"1,527161283395654";"1"
"4075";"Publico";"5";"247";"Hematología";"677742,500006";"843253,08";"790519,0634";"0";"295138,56";"3160016,585480886";"36000";"677742,500006";"843253,08";"1343882,4454748863";"0";"295138,56";"1";"1";"1,7";"1,7";"1";"1,66";"0"
"1263";"Publico";"5";"234";"Hemostasia";"0";"1275612,03";"1142279,9299999997";"744650,94";"446464,17";"3892046,7";"24370";"0";"1275612,03";"1313621,92";"856348,58";"446464,17";"1";"1";"1,15";"1,15";"1";"1,5085682784844283";"1"
"1450";"Publico";"5";"270";"Inmunología";"0";"1117949,22";"318483,02309999993";"2380289,0220999992";"391282,23";"4053844,68";"7400";"0";"558974,61";"366255,47";"2737332,37";"391282,23";"1";"0,5";"1,15";"1,15";"1";"0,9467874753405698";"1"
"1173";"Publico";"5";"343";"Hematología";"700000,000007";"6643812,48";"6975578,319600001";"180031,13259999998";"2325334,32";"18511776,62";"82000";"700000";"3321906,24";"11858483,14";"306052,92";"2325334,32";"1";"0,5";"1,7";"1,7";"1";"1,3999999984874494";"0"
"4075";"Publico";"5";"297";"Quimica Clinica";"735000,0000013";"2044250,04";"826280,9401";"1740154,0221999998";"715487,52";"7857676,99";"187000";"735000";"2044250,04";"1404677,6";"2958261,83";"715487,52";"1";"1";"1,7";"1,7";"1";"1,3995230414784459";"0"
"4836";"Publico";"5";"341";"POC/Urgencia";"0";"239177,27999999997";"570,8175";"149587,7988";"83712";"578158,93";"300";"0";"239177,28";"970,39";"254299,26";"83712";"1";"1";"1,7";"1,7";"1";"1,5000000778332696";"1"
"3751";"Publico";"5";"355";"Endocrinología";"0";"2034028,8";"616866,8692999999";"1702399,4449";"711910,2";"6688691,73";"22500";"0";"2034028,8";"1048673,68";"2894079,05";"711910,2";"1";"1";"1,7";"1,7";"1";"2,005414592488627";"1"
"3751";"Publico";"5";"305";"Software";"0";"450000";"126792,794898";"0";"13200";"678747,74";"1";"0";"450000";"215547,74";"0";"13200";"1";"1";"1,7";"1,7";"1";"0";"1"
"1266";"Publico";"5";"383";"Coagulación";"0";"531504,96";"912532,39";"274563,51999999996";"186026,76";"2735594,76";"6160";"0";"531504,96";"1551305,06";"466757,98";"186026,76";"1";"1";"1,7";"1,7";"1";"1,35";"1"
"4073";"Publico";"5";"343";"Hematología";"550000,0000055";"3321906,24";"2846869,003";"90015,56629999999";"1162667,16";"6650158,38";"40800";"412500";"1660953,12";"3985616,6";"126021,8";"465066,86";"0,75";"0,5";"1,4";"1,4";"0,4";"1,399999996210337";"1"
"1156";"Publico";"5";"280";"Quimica Clinica";"550000,0000055";"1469304,72";"1201751,8292999999";"0";"514256,64";"4576539,47";"2400";"550000";"1469304,72";"2042978,11";"0";"514256,64";"1";"1";"1,7";"1,7";"1";"1,5522645541610505";"1"
"2196";"Privado";"5";"272";"Coagulación";"0";"5656411,23";"15077202,579999996";"11247090,360000003";"1979743,83";"37909091,94";"85382";"0";"5656411,23";"17338782,97";"12934153,91";"1979743,83";"1";"1";"1,15";"1,15";"1";"1,6120509277821935";"1"
"4298";"Publico";"5";"331";"POC/Gases";"0";"511062,48";"140880,1185";"531867,6";"178871,88";"1833605,48";"800";"0";"511062,48";"239496,2";"904174,92";"178871,88";"1";"1";"1,7";"1,7";"1";"1,5999999956370115";"1"
"2442";"Privado";"5";"275";"Endocrinología";"0";"511062,51";"97343,8708";"852571,7596000001";"178871,88";"1782337,36";"1035";"0";"511062,51";"111945,45";"980457,52";"178871,88";"1";"1";"1,15";"1,15";"1";"1,349999996633634";"1"
"2442";"Privado";"5";"235";"Hemostasia";"0";"1047159,9299999999";"1224696,66";"1985250,6300000004";"366505,95";"5105105,26";"7606";"0";"1047159,93";"1408401,16";"2283038,22";"366505,95";"1";"1";"1,15";"1,15";"1";"1,5652710125112828";"1"
"2160";"Privado";"5";"234";"Hemostasia";"0";"850408,02";"1580292,67";"1011412,38";"297642,78";"4128511,61";"29040";"0";"850408,02";"1817336,57";"1163124,24";"297642,78";"1";"1";"1,15";"1,15";"1";"1,230133294289077";"1"
"1262";"Publico";"5";"234";"Hemostasia";"600000,000006";"1494857,8";"1907976,4000000004";"908771,7100000001";"523200,2";"7406529,921319017";"24000";"600000,000006";"1494857,8";"3243559,970979405";"1544911,950333612";"523200,2";"1";"1";"1,7";"1,7";"1";"1,250852998999414";"1"
"2196";"Privado";"5";"275";"Endocrinología";"0";"368333,34";"270572,94";"1221269,94";"128916,66";"2212869,31";"2650";"0";"368333,34";"311158,88";"1404460,43";"128916,66";"1";"1";"1,15";"1,15";"1";"1,4044677444570015";"1"
"3721";"Publico";"5";"278";"Software";"515365,58539400005";"2388000";"691394,9596147";"0";"13200";"4091937,02";"12";"515365,59";"2388000";"1175371,43";"0";"13200";"1";"1";"1,7";"1,7";"1";"2,255196000059649";"1"
"1554";"Publico";"5";"278";"Software";"991370,2398985";"2388000";"1518743,6992926";"0";"13200";"5974434,53";"12";"991370,24";"2388000";"2581864,29";"0";"13200";"1";"1";"1,7";"1,7";"1";"1,9137171196016103";"1"
"1136";"Publico";"5";"279";"Software";"976373,963994";"4843200";"1150000,0000115";"0";"13200";"7787773,96";"12";"976373,96";"4843200";"1955000";"0";"13200";"1";"1";"1,7";"1,7";"1";"1,9636902763931787";"1"
"1554";"Publico";"5";"247";"Hematología";"0";"911625";"149981,1456";"0";"319068,72";"1485661,67";"6000";"0";"911625";"254967,95";"0";"319068,72";"1";"1";"1,7";"1,7";"1";"1,5645291877296348";"1"
"1554";"Publico";"5";"343";"Hematología";"0";"3591249,96";"2198471,748";"291942,387";"1256937,48";"9081891,48";"31000";"0";"3591249,96";"3737401,98";"496302,06";"1256937,48";"1";"1";"1,7";"1,7";"1";"1,5613886059151483";"1"
"1136";"Publico";"5";"343";"Hematología";"0";"3591249,96";"4390948,9866";"291942,387";"1256937,48";"12809102,78";"42000";"0";"3591249,96";"7464613,28";"496302,06";"1256937,48";"1";"1";"1,7";"1,7";"1";"1,5866382953638851";"1"
"3721";"Publico";"5";"245";"Hematología";"0";"1519374,96";"721191,218";"0";"531781,2";"3277181,23";"19440";"0";"1519374,96";"1226025,07";"0";"531781,2";"1";"1";"1,7";"1,7";"1";"1,5946370223636566";"1"
"1136";"Publico";"5";"245";"Hematología";"0";"1519374,96";"401839,31";"0";"531781,2";"2734282,99";"6000";"0";"1519374,96";"683126,83";"0";"531781,2";"1";"1";"1,7";"1,7";"1";"1,3588707173132692";"1"
"3721";"Publico";"5";"408";"Quimica Clinica";"199408";"2292875,04";"2790581,6059";"2871382,5986999995";"802506,24";"12920128,44";"184960";"199408";"2292875,04";"4743988,74";"4881350,42";"802506,24";"1";"1";"1,7";"1,7";"1";"1,6924498576204396";"1"
"1554";"Publico";"5";"215";"Química Clínica";"199408";"4737687,48";"2010715,0558000002";"3977233,4338000007";"1658190,6";"18985119,23";"244930";"199408";"6948008,2";"3418215,6";"6761296,83";"1658190,6";"1";"1,46654";"1,7";"1,7";"1";"1,6924498585764143";"1"
"1136";"Publico";"5";"287";"Quimica Clinica";"398816";"12419979,48";"4976432,7756";"6913950,309199999";"4346992,92";"37769427,02";"317543";"398816";"12809966,84";"8459935,73";"11753715,53";"4346992,92";"1";"1,0314";"1,7";"1,7";"1";"1,4244836856763807";"1"
"1136";"Publico";"5";"270";"Inmunología";"199408";"5663125,08";"2379088,2060000002";"10871229,996";"1982093,76";"30370167,8";"59200";"199408";"5663125,08";"4044449,96";"18481091";"1982093,76";"1";"1";"1,7";"1,7";"1";"1,513420001738728";"1"
"1136";"Publico";"5";"221";"Inmunología";"199408";"6587733,84";"851537,8097600001";"7974453,236200001";"2305706,88";"24097033,51";"1870";"199408";"6587733,84";"1447614,28";"13556570,51";"2305706,88";"1";"1";"1,7";"1,7";"1";"1,513419999864864";"1"
"1554";"Publico";"5";"221";"Inmunología";"399407,99976";"3293866,92";"401922,675";"3302362,806600001";"1152853,44";"11143413,68";"8000";"399408";"3293866,92";"683268,54";"5614016,78";"1152853,44";"1";"1";"1,7";"1,7";"1";"1,5134199998138522";"1"
"1554";"Publico";"5";"270";"Inmunología";"199408";"3453125,04";"1306989,486";"5357742,786";"1208593,8";"16191171,71";"27930";"199408";"3453125,04";"2221882,13";"9108162,74";"1208593,8";"1";"1";"1,7";"1,7";"1";"1,5114371855426392";"1"
"1162";"Publico";"5";"247";"Hematología";"460138,8";"911625";"390804,62629999995";"0";"319068,72";"1583531,68";"7000";"460138,8";"455812,5";"508046,02";"0";"159534,36";"1";"0,5";"1,3";"1,5";"0,5";"1,2598421775811899";"0"
"3769";"Privado";"5";"331";"POC/Gases";"0";"552500,04";"254948,52460000003";"1063735,2";"193374,96";"2987637,32";"1600";"0";"552500,04";"433412,48";"1808349,84";"193374,96";"1";"1";"1,7";"1,7";"1";"1,716202955986639";"1"
"4140";"Publico";"5";"297";"Quimica Clinica";"1131337,9";"2210000,04";"1182683,9353999998";"1784549,0432";"773499,96";"9159133,97";"107800";"1131337,9";"2210000,04";"2010562,7";"3033733,37";"773499,96";"1";"1";"1,7";"1,7";"1";"1,3999999957455822";"0"
"4140";"Publico";"5";"295";"Coagulación";"0";"635375,04";"1313663,12";"296299,95999999996";"222381,24";"3594693,51";"6650";"0";"635375,04";"2233227,3";"503709,93";"222381,24";"1";"1";"1,7";"1,7";"1";"1,6600000148552305";"0"
"3669";"Publico";"5";"111";"Orina";"0";"165750";"13503,599999999999";"482838,39999999997";"58012,56";"984668,96";"32000";"0";"82875";"22956,12";"820825,28";"58012,56";"1";"0,5";"1,7";"1,7";"1";"1,5000000562037747";"1"
"1260";"Publico";"5";"341";"POC/Urgencia";"0";"62156,25";"1936";"78571,3621";"21754,68";"176494,39";"210";"0";"62156,25";"2226,4";"90357,06";"21754,68";"1";"1";"1,15";"1,15";"1";"1,5451731921904146";"1"
"4851";"Publico";"5";"407";"Quimica Clinica";"0";"95536,46";"67648,68000000001";"88187,1353";"33437,76";"308185,41";"801";"0";"95536,46";"77795,98";"101415,21";"33437,76";"1";"1";"1,15";"1,15";"1";"1,6914794582668817";"1"
"3669";"Publico";"5";"341";"POC/Urgencia";"0";"41437,5";"2904";"571725";"14503,12";"716763,97";"900";"0";"41437,5";"3339,6";"657483,75";"14503,12";"1";"1";"1,15";"1,15";"1";"1,493209473126837";"1"
"1588";"Publico";"5";"235";"Hemostasia";"0";"262437,5";"1210296,4499999997";"1840257,54";"91853,12";"3862427,71";"13093";"0";"262437,5";"1391840,92";"2116296,17";"91853,12";"1";"1";"1,15";"1,15";"1";"1,7876451102798419";"1"
"3751";"Publico";"5";"353";"POC/Urgencia";"0";"165750";"3678,4";"676269";"58012,56";"1379673,14";"1126";"0";"165750";"6253,28";"1149657,3";"58012,56";"1";"1";"1,7";"1,7";"1";"1,775371913407076";"1"
"3798";"Publico";"5";"111";"Orina";"0";"165750";"10478,6";"120709,59999999999";"58012,56";"264457,44";"8000";"0";"41437,5";"17813,62";"205206,32";"0";"1";"0,25";"1,7";"1,7";"0";"1,8909658960625195";"1"
"4072";"Publico";"5";"408";"Quimica Clinica";"0";"859828,14";"290020,35039999994";"455525,0337000001";"300939,84";"2428195,12";"37700";"0";"859828,14";"493034,59";"774392,55";"300939,84";"1";"1";"1,7";"1,7";"1";"1,2282567308676577";"1"
"3721";"Publico";"5";"385";"POC/Urgencia";"0";"74587,5";"0";"294030";"26105,64";"497633,64";"600";"0";"74587,5";"0";"396940,5";"26105,64";"1";"1";"1,35";"1,35";"1";"2";"1"
"4851";"Publico";"5";"408";"Quimica Clinica";"1099999,99868";"1146437,52";"918882,5667999999";"975383,0691000001";"401253,12";"5867942,23";"57652";"1100000";"1146437,52";"1562100,37";"1658151,22";"401253,12";"1";"1";"1,7";"1,7";"1";"1,6090464953333394";"1"
"1228";"Publico";"5";"341";"POC/Urgencia";"0";"248625";"0";"3654956,25";"87018,72";"6549069,34";"5600";"0";"248625";"0";"6213425,62";"87018,72";"1";"1";"1,7";"1,7";"1";"1,8321687215484574";"1"
"1263";"Publico";"5";"273";"Hemostasia";"0";"989895,8400000001";"1438191,48";"950907,54";"346463,54";"4083823,25";"24370";"0";"989895,84";"1653920,2";"1093543,67";"346463,54";"1";"1";"1,15";"1,15";"1";"1,5952698344621061";"1"
"1183";"Publico";"5";"234";"Hemostasia";"568677,0099999999";"941250";"1502377,1400000001";"1689999,74";"293362,5";"5474522,92";"8345";"568677,01";"941250";"1727733,71";"1943499,7";"293362,5";"1";"1";"1,15";"1,15";"1";"1,695819002982638";"1"
"3669";"Publico";"5";"341";"POC/Urgencia";"0";"186468,75";"7744";"1701943,65";"65264,04";"3158201,79";"2200";"0";"186468,75";"13164,8";"2893304,2";"65264,04";"1";"1";"1,7";"1,7";"1";"1,651253259532856";"1"
"1159";"Publico";"5";"343";"Hematología";"0";"224453,13";"705849,6764000001";"152600,118";"78558,6";"1290229";"5600";"0";"224453,13";"811727,13";"175490,14";"78558,6";"1";"1";"1,15";"1,15";"1";"1,6220376382797161";"1"
"4851";"Publico";"5";"407";"Quimica Clinica";"0";"219733,85";"291333,1399";"94766,63130000001";"76906,85";"740655,43";"7285";"0";"219733,85";"335033,11";"108981,62";"76906,85";"1";"1";"1,15";"1,15";"1";"2,415849945230267";"1"
"1450";"Publico";"5";"270";"Inmunología";"0";"992773,44";"435047,81649999996";"3266304,1289999997";"347470,71";"5596798,89";"8600";"0";"992773,44";"500304,99";"3756249,75";"347470,71";"1";"1";"1,15";"1,15";"1";"0,8979165107873135";"1"
"1180";"Publico";"5";"343";"Hematología";"550000,0000055";"2581210,9";"4532697,9819";"111911,2544";"903423,8";"10052639,47";"50400";"550000";"1290605,45";"7705586,57";"190249,12";"316198,33";"1";"0,5";"1,7";"1,7";"0,35";"1,0428305950178476";"1"
"3964";"Publico";"5";"245";"Hematología";"974606,6";"1323697,9";"1075393,8162";"0";"463294,3";"3696272,19";"24300";"974606,6";"661848,95";"1828169,49";"0";"231647,15";"1";"0,5";"1,7";"1,7";"0,5";"1,4134511019330533";"1"
"1177";"Publico";"5";"111";"Orina";"0";"127075,04";"15807,32";"177555,2";"44476,24";"432590,68";"8000";"0";"127075,04";"21339,88";"239699,52";"44476,24";"1";"1";"1,35";"1,35";"1";"1,4999999537669189";"1"
"1180";"Publico";"5";"111";"Orina";"0";"142959,41999999998";"22903,92";"277632";"50035,77";"703906,25";"16000";"0";"142959,42";"38936,66";"471974,4";"50035,77";"1";"1";"1,7";"1,7";"1";"1,66";"1"
"1216";"Publico";"5";"275";"Endocrinología";"0";"1906125,03";"438264,178";"3040017,0074999994";"667143,72";"8486346,78";"6500";"0";"1906125,03";"745049,11";"5168028,92";"667143,72";"1";"1";"1,7";"1,7";"1";"1,3028597919256844";"1"
"1243";"Publico";"5";"273";"Hemostasia";"242000";"3018031,2";"4436444,43";"1837520,5199999996";"1056310,92";"14982082,53";"36790";"242000";"3018031,2";"7541955,53";"3123784,88";"1056310,92";"1";"1";"1,7";"1,7";"1";"1,5499999998998804";"1"
"4705";"Publico";"5";"353";"POC/Urgencia";"0";"423583,36";"2003,76";"462117,15";"148254,16";"1198400,75";"450";"0";"423583,36";"2705,08";"623858,15";"148254,16";"1";"1";"1,35";"1,35";"1";"1,5";"1"
"1588";"Publico";"5";"235";"Hemostasia";"0";"301803,12";"1178167,3199999998";"4630841,82";"105631,1";"7087794,73";"22083";"0";"301803,12";"1354892,42";"5325468,09";"105631,1";"1";"1";"1,15";"1,15";"1";"1,9789394185114524";"1"
"3856";"Publico";"5";"387";"Endocrinología";"974606,6";"1588437,52";"1261741,9837000002";"5720285,2487";"555953,12";"13916248,21";"25300";"974606,6";"794218,76";"2144961,37";"9724484,92";"277976,56";"1";"0,5";"1,7";"1,7";"0,5";"1,1377246051577863";"1"
"1175";"Publico";"5";"336";"Endocrinología";"0";"270034,38";"133040,9399";"530082,1845";"94512,04";"1127138,01";"1280";"0";"270034,38";"152997,08";"609594,51";"94512,04";"1";"1";"1,15";"1,15";"1";"1,5969646875807162";"1"
"2442";"Privado";"5";"235";"Hemostasia";"0";"1006434";"1722754,44";"2417071,8";"352251,9";"6119486,08";"2809";"0";"1006434";"1981167,61";"2779632,57";"352251,9";"1";"1";"1,15";"1,15";"1";"1,7653899505532624";"1"
"1286";"Publico";"5";"411";"Laboratorio";"1024978,9";"2117916,64";"929502,1318";"3392417,0444999994";"741270,8";"9718757,22";"18600";"1024978,9";"2117916,64";"1254827,88";"4579763";"741270,8";"1";"1";"1,35";"1,35";"1";"1,4723065508313156";"1"
"1260";"Publico";"5";"305";"Software";"0";"691380";"23129,513";"0";"9900";"740600,17";"0";"0";"691380";"39320,17";"0";"9900";"1";"1";"1,7";"1,7";"1";"0,8717776421790452";"1"
"3912";"Publico";"5";"238";"Hemostasia";"0";"308792,27999999997";"1819693,5899999999";"636940,37";"108077,28";"4593147,29";"5200";"0";"308792,28";"3093479,1";"1082798,63";"108077,28";"1";"1";"1,7";"1,7";"1";"2,000000004354313";"1"
"4863";"Publico";"5";"331";"POC/Gases";"0";"423583,36";"97252,661";"206637,75";"148254,16";"982089,57";"250";"0";"423583,36";"131291,09";"278960,96";"148254,16";"1";"1";"1,35";"1,35";"1";"1,3999999613069918";"1"
"2196";"Privado";"5";"272";"Coagulación";"0";"8746969,41";"13788303,924999999";"13177740,949999997";"3061439,25";"42819360,27";"80184";"0";"8746969,41";"15856549,52";"15154402,09";"3061439,25";"1";"1";"1,15";"1,15";"1";"1,5017685226867368";"1"
"1218";"Publico";"5";"343";"Hematología";"1003646,6";"2064968,72";"2421892,2706000004";"111911,2544";"722739,04";"6126821,05";"25000";"1003646,6";"1445478,1";"3148459,95";"167866,88";"361369,52";"1";"0,7";"1,3";"1,5";"0,5";"1,2874551009654596";"1"
"4837";"Publico";"5";"408";"Quimica Clinica";"0";"1538136,95";"291357,6424";"360261,3949";"538347,95";"2956170,59";"31000";"0";"1538136,95";"393332,81";"486352,88";"538347,95";"1";"1";"1,35";"1,35";"1";"1,3383784458798773";"1"
"2196";"Privado";"5";"275";"Endocrinología";"0";"423583,34";"353042,5712";"1107247,7196";"148254,16";"2251171,34";"2400";"0";"423583,34";"405998,96";"1273334,88";"148254,16";"1";"1";"1,15";"1,15";"1";"1,5999999982231474";"1"
"1159";"Publico";"5";"343";"Hematología";"73749,5";"1548726,54";"2802996,6899";"335733,7632";"542054,28";"5303260,77";"10000";"73749,5";"1548726,54";"2802996,69";"335733,76";"542054,28";"1";"1";"1";"1";"1";"1,2863046521470602";"1"
"1159";"Publico";"5";"343";"Hematología";"904275,89934";"1548726,54";"3898785,0560999997";"518867,4084";"542054,28";"8958887,55";"18000";"904275,9";"1548726,54";"5263359,83";"700471";"542054,28";"1";"1";"1,35";"1,35";"1";"1,4343489555240594";"1"
"4851";"Publico";"5";"407";"Quimica Clinica";"0";"439467,7";"0";"116720,4962";"153813,7";"727509,97";"7744";"0";"439467,7";"0";"134228,57";"153813,7";"1";"1";"1,15";"1,15";"1";"2,6211943184778623";"1"
"3769";"Privado";"5";"353";"POC/Urgencia";"0";"423583,36";"2504,7";"929869,875";"148254,16";"1830543,2";"1000";"0";"423583,36";"3381,34";"1255324,34";"148254,16";"1";"1";"1,35";"1,35";"1";"1,6400000174811495";"1"
"2160";"Privado";"5";"234";"Hemostasia";"0";"718250";"1848949,7685999998";"766305,1";"251387,52";"3977180,62";"16080";"0";"718250";"2126292,24";"881250,86";"251387,52";"1";"1";"1,15";"1,15";"1";"1,4199999998994262";"1"
"1263";"Publico";"5";"273";"Hemostasia";"0";"1286864,58";"1561128,4843000001";"1148156,9000000001";"450402,62";"4852945,38";"26890";"0";"1286864,58";"1795297,75";"1320380,43";"450402,62";"1";"1";"1,15";"1,15";"1";"1,8350086523356048";"1"
